taxonId;taxaGroup;scientificName;vernacularName;family;taxonLabel;ndffIdentity;threatStatus;occurenceStatus;taxaSubgroup;isAcceptedName;scientificNameAuthorship;updated
8375;V;Sigesbeckia serrata;Pauluskruid;Asteraceae;8375;http://ndff-ecogrid.nl/taxonomy/taxa/sigesbeckiaserrata;;zzz;S;-1;DC.;08/22/2022 12:21:30
8376;V;Silene chalcedonica;Brandende liefde;Caryophyllaceae;8376;http://ndff-ecogrid.nl/taxonomy/taxa/silenechalcedonica;;zz;S;0;(L.) E.H.L. Krause;08/22/2022 12:21:30
8377;V;Silene italica;;Caryophyllaceae;8377;http://ndff-ecogrid.nl/taxonomy/taxa/sileneitalica;;zzz;S;0;(L.) Pers.;08/22/2022 12:21:30
8378;V;Silene uniflora;Kustsilene;Caryophyllaceae;8378;http://ndff-ecogrid.nl/taxonomy/taxa/sileneuniflora;;zzz;S;0;Roth;08/29/2023 14:07:39
8379;V;Silphium perfoliatum;Zonnekroon;Asteraceae;8379;http://ndff-ecogrid.nl/taxonomy/taxa/silphiumperfoliatum;;zz;S;0;L.;10/10/2025 12:39:46
8380;V;Sisyrinchium striatum;Bieslelie;Iridaceae;8380;http://ndff-ecogrid.nl/taxonomy/taxa/sisyrinchiumstriatum;;zzz;E;0;Sm.;01/24/2025 10:12:26
8381;V;Skimmia japonica;;Rutaceae;8381;http://ndff-ecogrid.nl/taxonomy/taxa/skimmiajaponica;;zz;S;0;Thunb.;08/22/2022 12:21:30
8382;V;Smilax aspera;Struikwinde;Smilacaceae;8382;http://ndff-ecogrid.nl/taxonomy/taxa/smilaxaspera;;zzz;E;-1;L.;08/22/2022 12:21:30
8383;V;Solanum americanum;Schermnachtschade;Solanaceae;8383;http://ndff-ecogrid.nl/taxonomy/taxa/solanumamericanum;;zzz;S;0;Mill.;08/22/2022 12:21:30
8384;V;Solanum chenopodioides;Ganzenvoetnachtschade;Solanaceae;8384;http://ndff-ecogrid.nl/taxonomy/taxa/solanumchenopodioides;;zzz;S;0;Lam.;08/22/2022 12:21:30
8385;V;Solanum laciniatum;;Solanaceae;8385;http://ndff-ecogrid.nl/taxonomy/taxa/solanumlaciniatum;;zzz;S;0;Aiton;10/10/2025 12:39:46
8386;V;Solanum scabrum;;Solanaceae;8386;http://ndff-ecogrid.nl/taxonomy/taxa/solanumscabrum;;zzz;S;0;Mill.;08/22/2022 12:21:30
8387;V;Solanum sisymbriifolium;Raketnachtschade;Solanaceae;8387;http://ndff-ecogrid.nl/taxonomy/taxa/solanumsisymbriifolium;;zzz;S;-1;Lam.;08/22/2022 12:21:30
8388;V;Euthamia graminifolia;Schermguldenroede;Asteraceae;8388;http://ndff-ecogrid.nl/taxonomy/taxa/euthamiagraminifolia;;zzz;S;-1;(L.) Nutt.;01/24/2025 10:12:26
8389;V;Spiraea x pseudosalicifolia;;Rosaceae;8389;http://ndff-ecogrid.nl/taxonomy/taxa/spiraeapseudosalicifolia;;zzz;S;0;Silverside;08/22/2022 12:21:30
8390;V;Stipa calamagrostis;;Poaceae;8390;http://ndff-ecogrid.nl/taxonomy/taxa/stipacalamagrostis;;zzz;E;0;(L.) Wahlenb.;08/22/2022 12:21:30
8391;V;Stylophorum lasiocarpum;;Papaveraceae;8391;http://ndff-ecogrid.nl/taxonomy/taxa/stylophorumlasiocarpum;;zzz;S;0;(Oliv.) Fedde;08/22/2022 12:21:30
8392;V;Symphytum tuberosum;Knolsmeerwortel;Boraginaceae;8392;http://ndff-ecogrid.nl/taxonomy/taxa/symphytumtuberosum;;zzz;S;-1;L.;08/22/2022 12:21:30
8393;V;Tagetes erecta;Groot afrikaantje;Asteraceae;8393;http://ndff-ecogrid.nl/taxonomy/taxa/tageteserecta;;zzz;S;0;L.;01/24/2025 10:12:26
8394;V;Tanacetum macrophyllum;;Asteraceae;8394;http://ndff-ecogrid.nl/taxonomy/taxa/tanacetummacrophyllum;;zzz;S;0;(Waldst. & Kit.) Sch. Bip.;08/22/2022 12:21:30
8395;V;Tetradium daniellii;Bijenboom;Rutaceae;8395;http://ndff-ecogrid.nl/taxonomy/taxa/tetradiumdaniellii;;zzz;S;0;(Benn.) T.G. Hartley;01/24/2025 10:12:26
8396;V;Thalia dealbata;;Marantaceae;8396;http://ndff-ecogrid.nl/taxonomy/taxa/thaliadealbata;;zzz;E;0;Fraser;08/22/2022 12:21:30
8397;V;Thunbergia alata;Suzanne-met-de-mooie-ogen;Acanthaceae;8397;http://ndff-ecogrid.nl/taxonomy/taxa/thunbergiaalata;;zzz;S;0;Bojer ex Sims;01/24/2025 10:12:26
8398;V;Tiarella cordifolia;;Saxifragaceae;8398;http://ndff-ecogrid.nl/taxonomy/taxa/tiarellacordifolia;;zzz;S;0;L.;10/10/2025 12:39:46
8399;V;Tinantia erecta;;Commelinaceae;8399;http://ndff-ecogrid.nl/taxonomy/taxa/tinantiaerecta;;zzz;E;0;(Jacq.) Fenzl;08/22/2022 12:21:30
8400;V;Tolmiea menziesii;;Saxifragaceae;8400;http://ndff-ecogrid.nl/taxonomy/taxa/tolmieamenziesii;;zzz;S;0;(Pursh) Torr. & A. Gray;10/10/2025 12:39:46
8401;V;Tolpis barbata;;Asteraceae;8401;http://ndff-ecogrid.nl/taxonomy/taxa/tolpisbarbata;;zzz;S;0;(L.) Gaertn.;08/22/2022 12:21:30
8402;V;Trachystemon orientalis;Oosterse bernagie;Boraginaceae;8402;http://ndff-ecogrid.nl/taxonomy/taxa/trachystemonorientalis;;zz;S;-1;(L.) G. Don;10/10/2025 12:39:46
8403;V;Tradescantia fluminensis;Vaderplant;Commelinaceae;8403;http://ndff-ecogrid.nl/taxonomy/taxa/tradescantiafluminensis;;zzz;E;-1;Vell.;10/10/2025 12:39:46
8404;V;Tribulus terrestris;;Zygophyllaceae;8404;http://ndff-ecogrid.nl/taxonomy/taxa/tribulusterrestris;;zzz;S;0;L.;08/22/2022 12:21:30
8405;V;Trifolium rubens;Purperen klaver;Fabaceae;8405;http://ndff-ecogrid.nl/taxonomy/taxa/trifoliumrubens;;zzz;S;-1;L.;08/22/2022 12:21:30
8406;V;Triteleia laxa;;Asparagaceae;8406;http://ndff-ecogrid.nl/taxonomy/taxa/triteleialaxa;;zz;E;-1;Benth.;08/22/2022 12:21:30
8407;V;Ulmus pumila;Siberische iep;Ulmaceae;8407;http://ndff-ecogrid.nl/taxonomy/taxa/ulmuspumila;;;S;0;L.;01/24/2025 10:12:26
8408;V;Verbascum virgatum;Beklierd mottenkruid;Scrophulariaceae;8408;http://ndff-ecogrid.nl/taxonomy/taxa/verbascumvirgatum;;zzz;S;-1;Stokes;08/22/2022 12:21:30
8409;V;Verbena rigida;Hoofdjesverbena;Verbenaceae;8409;http://ndff-ecogrid.nl/taxonomy/taxa/verbenarigida;;zz;S;-1;Spreng.;08/22/2022 12:21:30
8410;V;Veronica gentianoides;Gentiaanereprijs;Plantaginaceae;8410;http://ndff-ecogrid.nl/taxonomy/taxa/veronicagentianoides;;zzz;S;0;Vahl;01/24/2025 10:12:26
8411;V;Veronica longifolia x spicata;Aarereprijs x Lange ereprijs;Plantaginaceae;8411;http://ndff-ecogrid.nl/taxonomy/taxa/veronicalongifoliaxspicata;;zz;S;0;;08/22/2022 12:21:30
8412;V;Viola sororia;Zusterviooltje;Violaceae;8412;http://ndff-ecogrid.nl/taxonomy/taxa/violasororia;;zz;S;0;Willd.;08/22/2022 12:21:30
8413;V;Waldsteinia ternata;;Rosaceae;8413;http://ndff-ecogrid.nl/taxonomy/taxa/waldsteiniaternata;;zz;S;0;(Stephan) Fritsch;08/22/2022 12:21:30
8414;V;Weigela japonica;;Caprifoliaceae;8414;http://ndff-ecogrid.nl/taxonomy/taxa/weigelajaponica;;zzz;S;0;Thunb.;08/22/2022 12:21:30
8415;V;Zantedeschia aethiopica;Witte aronskelk;Araceae;8415;http://ndff-ecogrid.nl/taxonomy/taxa/zantedeschiaaethiopica;;zzz;E;0;(L.) Spreng.;10/10/2025 12:39:46
8416;V;Zelkova serrata;Japanse zelkova;Ulmaceae;8416;http://ndff-ecogrid.nl/taxonomy/taxa/zelkovaserrata;;zzz;S;0;(Thunb.) Makino;01/24/2025 10:12:26
8417;V;Zinnia peruviana;;Asteraceae;8417;http://ndff-ecogrid.nl/taxonomy/taxa/zinniaperuviana;;zz;S;0;(L.) L.;09/15/2022 22:26:10
8418;V;Dactylocamptis boudieri (x);Brede orchis x Harlekijn;Orchidaceae;8418;http://ndff-ecogrid.nl/taxonomy/taxa/xdactylocamptisboudieri;;;E;0;(E.G.Camus) B.Bock;08/22/2022 12:21:30
8419;V;Coreopsis rosea;;Asteraceae;8419;http://ndff-ecogrid.nl/taxonomy/taxa/coreopsisrosea;;zzz;S;-1;Nutt.;08/22/2022 12:21:30
8420;V;Euonymus alatus;Gevleugelde kardinaalsmuts;Celastraceae;8420;http://ndff-ecogrid.nl/taxonomy/taxa/euonymusalatus;;zzz;S;0;(Thunb.) Siebold;01/24/2025 10:12:26
8421;V;Spiraea x vanhouttei;Vanhouttes spirea;Rosaceae;8421;http://ndff-ecogrid.nl/taxonomy/taxa/spiraeaxvanhouttei;;zzz;S;0;(Briot) Zabel;01/24/2025 10:12:26
8422;V;Dactylorhiza purpurella;Purperrode orchis;Orchidaceae;8422;http://ndff-ecogrid.nl/taxonomy/taxa/dactylorhizapurpurella;;zzz;E;-1;(T. Stephenson & T.A. Stephenson) Soó;08/22/2022 12:21:30
8423;V;Taraxacum fictum;;Asteraceae;8423;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumfictum;;zzz;S;0;Hagend., Soest & Zevenb.;05/07/2025 00:28:19
8424;V;Symphyotrichum ontarionis;Ontario-aster;Asteraceae;8424;http://ndff-ecogrid.nl/taxonomy/taxa/symphyotrichumontarionis;;zzz;S;-1;(Wiegand) G.L. Nesom;08/22/2022 12:21:30
8425;V;Callitriche terrestris;;Plantaginaceae;8425;http://ndff-ecogrid.nl/taxonomy/taxa/callitricheterrestris;;zzz;S;0;Raf.;08/22/2022 12:21:30
8426;V;Brachypodium x cugnacii;Boskortsteel x Gevinde kortsteel;Poaceae;8426;http://ndff-ecogrid.nl/taxonomy/taxa/brachypodiumbrachypodiumxcugnacii;;zzz;E;0;A. Camus;08/22/2022 12:21:30
8427;V;Dioscorea communis;Spekwortel;Dioscoreaceae;8427;http://ndff-ecogrid.nl/taxonomy/taxa/dioscoreacommunis;;zzz;E;0;(L.) Caddick & Wilkin;08/22/2022 12:21:30
8428;V;Cardamine graeca;;Brassicaceae;8428;http://ndff-ecogrid.nl/taxonomy/taxa/cardaminegraeca;;zzz;S;0;L.;08/22/2022 12:21:30
8429;V;Carex tribuloides;;Cyperaceae;8429;http://ndff-ecogrid.nl/taxonomy/taxa/carextribuloides;;zzz;E;0;Wahlenb.;08/22/2022 12:21:30
8430;V;Centaurea diffusa;Wijdvertakte centaurie;Asteraceae;8430;http://ndff-ecogrid.nl/taxonomy/taxa/centaureadiffusa;;zzz;S;0;Lam.;08/22/2022 12:21:30
8431;V;Dryopteris x yasuhikoana;;Dryopteridaceae;8431;http://ndff-ecogrid.nl/taxonomy/taxa/dryopterisxyasuhikoana;;zzz;V;0;Sa.Kurata;08/22/2022 12:21:30
8432;V;Euphorbia hyberna;Ierse wolfsmelk;Euphorbiaceae;8432;http://ndff-ecogrid.nl/taxonomy/taxa/euphorbiahyberna;;zzz;S;0;L.;01/24/2025 10:12:26
8433;V;Origanum dictamnus;Hopmarjolein;Lamiaceae;8433;http://ndff-ecogrid.nl/taxonomy/taxa/origanumdictamnus;;zzz;S;0;L.;01/24/2025 10:12:26
8434;V;Ribes cynosbati;;Grossulariaceae;8434;http://ndff-ecogrid.nl/taxonomy/taxa/ribescynosbati;;zzz;S;0;L.;08/22/2022 12:21:30
8435;V;Rorippa x hungaricum;Gele waterkers x Oostenrijkse kers;Brassicaceae;8435;http://ndff-ecogrid.nl/taxonomy/taxa/rorippahungaricum;;zzz;S;0;Borbás ex Nyman;08/22/2022 12:21:30
8436;V;Scirpus cyperinus;Wollige bosbies;Cyperaceae;8436;http://ndff-ecogrid.nl/taxonomy/taxa/scirpuscyperinus;;zzz;E;-1;(L.) Kunth;01/24/2025 10:12:26
8437;V;Allium siculum;;Amaryllidaceae;8437;http://ndff-ecogrid.nl/taxonomy/taxa/alliumsiculum;;zz;E;0;Ucria;08/22/2022 12:21:30
8438;V;Carex x senayana;Gewone bermzegge x Valse voszegge;Cyperaceae;8438;http://ndff-ecogrid.nl/taxonomy/taxa/carexsenayana;;zzz;E;0;Soó;08/25/2022 01:21:18
8439;V;Crocus sieberi;;Iridaceae;8439;http://ndff-ecogrid.nl/taxonomy/taxa/crocussieberi;;zz;E;0;J. Gay;09/15/2022 22:26:10
8440;V;Heliopsis helianthoides var. scabra;;Asteraceae;8440;http://ndff-ecogrid.nl/taxonomy/taxa/heliopsishelianthoidesvarscabra;;zzz;S;0;(Dunal) Fernald;08/22/2022 12:21:30
8441;V;Narcissus x cyclazetta;;Amaryllidaceae;8441;http://ndff-ecogrid.nl/taxonomy/taxa/narcissuscyclazetta;;a;E;0;Chater & Stace;09/15/2022 22:26:10
8443;V;Primula x digenea;;Primulaceae;8443;http://ndff-ecogrid.nl/taxonomy/taxa/primuladigenea;;zz;S;0;A. Kern.;09/15/2022 22:26:10
8444;V;Symphytum x hidcotense;Hidcote-smeerwortel;Boraginaceae;8444;http://ndff-ecogrid.nl/taxonomy/taxa/symphytumhidcotense;E;a;S;0;P.D. Sell;02/06/2023 22:04:46
8445;V;Alnus incana 'Laciniata';;Betulaceae;8445;http://ndff-ecogrid.nl/taxonomy/taxa/alnusincanalaciniata;;zz;S;0;;09/15/2022 22:26:10
8446;V;Scilla luciliae;Middelste sneeuwroem;Asparagaceae;8446;http://ndff-ecogrid.nl/taxonomy/taxa/scillaluciliae;E;z;E;-1;(Boiss.) Speta;08/22/2022 12:21:30
8447;V;Cotoneaster x suecicus;Zweedse cotoneaster;Rosaceae;8447;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneastersuecicus;;zz;S;0;G.Klotz;08/29/2023 14:07:39
8448;V;Cotoneaster x watereri;Schijn-boomcotoneaster;Rosaceae;8448;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneasterwatereri;;zzz;S;0;Exell;08/29/2023 14:07:39
8450;V;Sporobolus indicus;Rattenstaartgras;Poaceae;8450;http://ndff-ecogrid.nl/taxonomy/taxa/sporobolusindicus;;zzz;E;-1;(L.) R. Br.;08/22/2022 12:21:30
8451;V;Salix x pendulina;;Salicaceae;8451;http://ndff-ecogrid.nl/taxonomy/taxa/salixpendulina;E;zz;S;0;Wender.;02/06/2023 22:04:46
8452;V;Salix x sepulcralis;Gele treurwilg;Salicaceae;8452;http://ndff-ecogrid.nl/taxonomy/taxa/salixxsepulcralis;;zz;S;0;Simonk.;10/10/2025 12:39:45
8453;V;Bolboschoenus laticarpus;Oeverbies;Cyperaceae;8453;http://ndff-ecogrid.nl/taxonomy/taxa/bolboschoenuslaticarpus;TNB;a;E;-1;Marhold, Hroudová, Duchácek & Zákr.;08/22/2022 12:21:30
8454;V;Fraxinus excelsior 'Diversifolia';Eenbladige es;Oleaceae;8454;http://ndff-ecogrid.nl/taxonomy/taxa/fraxinusexcelsiorvardiversifolia;;zz;S;0;;01/24/2025 10:12:26
8455;V;Symphyotrichum lateriflorum;Uitstaande aster;Asteraceae;8455;http://ndff-ecogrid.nl/taxonomy/taxa/symphyotrichumlateriflorum;;zzz;S;-1;(L.) Á. Löve & D. Löve;08/22/2022 12:21:30
8456;V;Oenothera rubricalyx;Fraaie teunisbloem;Onagraceae;8456;http://ndff-ecogrid.nl/taxonomy/taxa/oenotherarubricalyx;;zz;S;-1;R.R. Gates;08/22/2022 12:21:30
8457;V;Oenothera rubricaulis;;Onagraceae;8457;http://ndff-ecogrid.nl/taxonomy/taxa/oenotherarubricaulis;;zzz;S;0;Kleb.;08/22/2022 12:21:30
8458;V;Cotoneaster integrifolius;Kleinbladige cotoneaster;Rosaceae;8458;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneasterintegrifolius;;zzz;S;-1;(Roxb.) G. Klotz;01/24/2025 10:12:26
8459;V;Cotoneaster zabelii;;Rosaceae;8459;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneasterzabelii;;zzz;S;-1;C.K. Schneid.;08/22/2022 12:21:30
8460;V;Acaena novae-zelandiae;;Rosaceae;8460;http://ndff-ecogrid.nl/taxonomy/taxa/acaenanovaezelandica;;;S;0;Kirk;08/22/2022 12:21:30
8461;V;Acaena ovalifolia;;Rosaceae;8461;http://ndff-ecogrid.nl/taxonomy/taxa/acaenaovalifolia;;;S;0;Ruiz & Pav.;08/22/2022 12:21:30
8462;V;Impatiens edgeworthii;Bont springzaad;Balsaminaceae;8462;http://ndff-ecogrid.nl/taxonomy/taxa/impatiensedgeworthii;;zzz;S;-1;Hook. f.;08/22/2022 12:21:30
8463;V;Pueraria lobata;Kudzu;Fabaceae;8463;http://ndff-ecogrid.nl/taxonomy/taxa/puerarialobata;E;;S;0;(Willd.) Ohwi;08/22/2022 12:21:30
8464;V;Miscanthus x giganteus;Olifantengras;Poaceae;8464;http://ndff-ecogrid.nl/taxonomy/taxa/miscanthusxgiganteus;;zzz;E;0;J.M. Greef & Deuter ex Hodk. & Renvoize;01/24/2025 10:12:26
8465;V;Mazus reptans;Kruipende mazus;Mazaceae;8465;http://ndff-ecogrid.nl/taxonomy/taxa/mazusreptans;;zzz;S;-1;N.E. Br.;01/24/2025 10:12:26
8466;V;Trifolium echinatum;;Fabaceae;8466;http://ndff-ecogrid.nl/taxonomy/taxa/trifoliumechinatum;;zzz;S;0;M. Bieb.;08/22/2022 12:21:30
8467;V;Lonicera maackii;;Caprifoliaceae;8467;http://ndff-ecogrid.nl/taxonomy/taxa/loniceramaackii;;zzz;S;0;(Rupr.) Maxim.;08/22/2022 12:21:30
8468;V;Asperula taurina;Turijns bedstro;Rubiaceae;8468;http://ndff-ecogrid.nl/taxonomy/taxa/asperulataurina;;zzz;S;0;L.;01/24/2025 10:12:26
8469;V;Oxalis adenophylla;Chileense klaverzuring;Oxalidaceae;8469;http://ndff-ecogrid.nl/taxonomy/taxa/oxalisadenophylla;;zzz;S;0;Gillies ex Hook. & Arn.;01/24/2025 10:12:26
8470;V;Cotoneaster fangianus;Fangs cotoneaster;Rosaceae;8470;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneasterfangianus;;x;S;-1;T.T. Yu;08/29/2023 14:07:39
8471;V;Cotoneaster villosulus;Harige cotoneaster;Rosaceae;8471;http://ndff-ecogrid.nl/taxonomy/taxa/cotoneastervillosulus;;x;S;-1;(Rehder & E.H. Wilson) Flinck & B. Hylmö;08/29/2023 14:07:39
8472;V;Heracleum persicum;Perzische berenklauw;Apiaceae;8472;http://ndff-ecogrid.nl/taxonomy/taxa/heracleumpersicum;E;zzz;S;0;Desf. ex Fisch.;09/15/2022 22:26:10
8473;V;Parthenium hysterophorus;Schijnambrosia;Asteraceae;8473;http://ndff-ecogrid.nl/taxonomy/taxa/partheniumhysterophorus;E;;S;0;L.;08/22/2022 12:21:30
8474;V;Persicaria perfoliata;Gestekelde duizendknoop;Polygonaceae;8474;http://ndff-ecogrid.nl/taxonomy/taxa/persicariaperfoliata;E;;S;0;(L.) H. Gross;08/22/2022 12:21:30
8475;V;Festuca csikhegyensis;;Poaceae;8475;http://ndff-ecogrid.nl/taxonomy/taxa/festucacsikhegyensis;;zzz;E;-1;Simonk.;08/22/2022 12:21:30
8476;V;Drymochloa sylvatica;Boszwenkgras;Poaceae;8476;http://ndff-ecogrid.nl/taxonomy/taxa/drymochloasylvatica;;zzz;E;-1;(Pollich) Holub;08/22/2022 12:21:30
8477;V;Oenothera victorinii;;Onagraceae;8477;http://ndff-ecogrid.nl/taxonomy/taxa/oenotheravictorinii;;zzz;S;0;R.R. Gates & Catches.;08/22/2022 12:21:30
8479;V;Eleocharis engelmannii;Kale waterbies;Cyperaceae;8479;http://ndff-ecogrid.nl/taxonomy/taxa/eleocharisengelmannii;;zzz;E;-1;Steud.;08/22/2022 12:21:30
8480;V;Eleocharis obtusa;Stompe waterbies;Cyperaceae;8480;http://ndff-ecogrid.nl/taxonomy/taxa/eleocharisobtusa;;zzz;E;-1;(Willd.) Schult.;08/22/2022 12:21:30
8481;V;Acer tataricum subsp. ginnala;Amoer-esdoorn;Sapindaceae;8481;http://ndff-ecogrid.nl/taxonomy/taxa/acertataricumsubspginnala;;zz;S;-1;(Maxim.) Wesm.;01/24/2025 10:12:26
8482;V;Alcea rosea subsp. ficifolia;;Malvaceae;8482;http://ndff-ecogrid.nl/taxonomy/taxa/alcearoseasubspficifolia;;zz;S;-1;(L.) Govaerts;08/22/2022 12:21:30
8483;V;Teucrium x lucidrys;;Lamiaceae;8483;http://ndff-ecogrid.nl/taxonomy/taxa/teucriumlucidrys;;zzz;S;0;Boom;08/22/2022 12:21:30
8484;V;Amaranthus cruentus;Olifantsamarant;Amaranthaceae;8484;http://ndff-ecogrid.nl/taxonomy/taxa/amaranthuscruentus;;zzz;S;-1;L.;01/24/2025 10:12:26
8485;V;Cerastium x maureri;Viltige hoornbloem x Akkerhoornbloem;Caryophyllaceae;8485;http://ndff-ecogrid.nl/taxonomy/taxa/cerastiummaureri;;zzz;S;0;M. Schulze;08/22/2022 12:21:30
8486;V;Rhodanthemum hosmariense;Marrokkaanse margriet;Asteraceae;8486;http://ndff-ecogrid.nl/taxonomy/taxa/rhodanthemumhosmariense;;zzz;S;0;(Ball) B.H. Wilcox, K. Bremer & Humphries;01/24/2025 10:12:26
8487;V;Cirsium x hybridum;Moesdistel x Kale jonker;Asteraceae;8487;http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumhybridum;;zzz;S;0;Koch ex DC.;08/22/2022 12:21:30
8488;V;Cleome houtteana;;Cleomaceae;8488;http://ndff-ecogrid.nl/taxonomy/taxa/cleomehoutteana;;zzz;S;0;Schltdl.;08/22/2022 12:21:30
8489;V;Crocus vernus x tommasinianus;Bonte krokus x Boerenkrokus;Iridaceae;8489;http://ndff-ecogrid.nl/taxonomy/taxa/crocusvernusxtommasinianus;;zzz;E;0;;08/22/2022 12:21:30
